ID,Title,Content,Post Type,Permalink,Image Featured,Tour Categories,tour_url,cancellation_policy,highlights,what_included,what_expect,additional_info,tour_adult_price,tour_rating,tour_location,tour_cancellation_policy,tour_address,_featured_image_url,Author Email
1002361,Ljubljana- Venice. Price Per Car. Private Transfer.,"High quality private transfer, guided tours and day trips.
Absolutely new and exclusive service selected due to your individual interests and requirements.
We are the first and the only who present our guests a delicious box with seasonal fruits and berries.
Turn the transfer into a trip.",tours,https://visitslovenia.com/tours/ljubljana-venice-price-per-car-private-transfer/,,Airport &amp; Hotel Transfers in Slovenia|Private Drivers,https://www.viator.com/tours/Ljubljana/Ljubljana-Venice-Private-transfer/d5257-202509P15,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Pickup included</span></div>",<ul><li>Private transportation</li><li>WiFi on board</li><li>Bottled water</li><li>Air-conditioned vehicle</li></ul>,,<ul><li>Infants and small children can ride in a pram or stroller</li><li>Service animals allowed</li><li>Public transportation options are available nearby</li><li>Specialized infant seats are available</li><li>Suitable for all physical fitness levels</li></ul>,424.91,0,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/ljubljana-venice-price-per-car-private-transfer-0.jpg,marcus@visit.network
1002362,Ljubljana City Tour Including Ljubljana Castle,"Enjoy this 2-hour city tour of Ljubljana with visit to Ljubljana Castle, from where you can enjoy the view of 1/3 of Slovenia. ",tours,https://visitslovenia.com/tours/ljubljana-city-tour-including-ljubljana-castle/,,City Tours|Cultural Tours|Historical Tours in Slovenia|Likely To Sell Out|Walking Tours,https://www.viator.com/tours/Ljubljana/Ljubljana-City-Tour-Including-Ljubljana-Castle/d5257-18489P1,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>2-hour city tour of Ljubljana with visit to Ljubljana Castle.</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>2-hour city tour of Ljubljana with visit to Ljubljana Castle.</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>2-hour city tour of Ljubljana with visit to Ljubljana Castle.</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>2-hour city tour of Ljubljana with visit to Ljubljana Castle.</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>2-hour city tour of Ljubljana with visit to Ljubljana Castle.</span></div>",<ul><li>Castle Ticket with return funicular </li><li>Local guide</li><li>Professional guide</li></ul>,,<ul><li>Infants and small children can ride in a pram or stroller</li><li>Public transportation options are available nearby</li><li>Suitable for all physical fitness levels</li><li>Children must be accompanied by an adult</li><li>May be operated by a multi-lingual guide</li></ul>,84.97,4.982143,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/ljubljana-city-tour-including-ljubljana-castle-0.jpg,marcus@visit.network
1002363,2 Hours Ljubljana Private Walking Tour With A Guide,"Discover the charming city of Ljubljana, known for its vibrant atmosphere, picturesque streets, and stunning architecture. With its rich history, fascinating culture, and warm hospitality, Ljubljana is the perfect destination for those seeking an authentic European experience.
Ljubljana walking tourş are led by licensed and knowledgeable local guides who will share their passion for the city with you.
Immerse yourself in history and architecture as you explore ancient Roman ruins, medieval towns, Baroque monuments, and Art Nouveau buildings, admire the breathtaking architecture, and marvel at the UNESCO-listed legacy of Jože Plečnik, one of Europe's greatest architects. 
Stroll along the picturesque Ljubljanica River, wander the bustling Central Market, and discover treasures in Ljubljana's charming squares and hidden corners. With its welcoming atmosphere and friendly locals, Ljubljana is a must-see for anyone seeking a truly unique European experience.",tours,https://visitslovenia.com/tours/2-hours-ljubljana-private-walking-tour-with-a-guide/,,Best Conversion|City Tours|Historical Tours in Slovenia|Private Sightseeing Tours|Walking Tours,https://www.viator.com/tours/Ljubljana/Ljubljana-Private-2h-Sightseeing-Walking-Tour-main-attractions/d5257-6993P37,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Pickup included</span></div>",<ul><li>Professional guidance</li></ul>,,<ul><li>Wheelchair accessible</li><li>Infants and small children can ride in a pram or stroller</li><li>Service animals allowed</li><li>Public transportation options are available nearby</li><li>Transportation options are wheelchair accessible</li><li>All areas and surfaces are wheelchair accessible</li><li>Suitable for all physical fitness levels</li></ul>,90.63,5,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/2-hours-ljubljana-private-walking-tour-with-a-guide-0.jpg,marcus@visit.network
1002365,Flavour Of Slovenia: Very Small Group Food Tour In Ljubljana,"Despite its small size, Slovenia is a place known for the diversity of its regions ... so, it is no surprise that also the culinary characteristics of each region significantly differ one from another. But instead of traveling the whole country to experience them all, join us on this foodie journey and travel through our beautiful country tasting bits and pieces of each region while learning the history and curiosities of dishes, surroundings, local culture, and culinary habits. 

Spoil your tastebuds with more than 15 tastings in more than 7 local shops:
- pastries and cakes,
- cheese and meat platters,
- honey, different kinds of oils and liqueurs, 
- unique local specialties such as štruklji, gibanica and much more!

As no food experience is complete without a glass of quality local wine, this tour includes also tasting 3 wines from different wine regions of Slovenia. 

*Special menus (vegetarian, lactose-free etc.) are available upon request*",tours,https://visitslovenia.com/tours/flavour-of-slovenia-very-small-group-food-tour-in-ljubljana/,,Food &amp; Drink|Half-day Tours|Small Group|Walking Tours|Wine Tastings|Wine Tours,https://www.viator.com/tours/Ljubljana/Flavour-of-Slovenia-Very-Small-Group-Food-and-Wine-Tour-in-Ljubljana/d5257-115225P14,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span></span></div>",<ul><li>Soda/Pop</li><li>Snacks</li><li>Lunch</li><li>Knowledgeable local foodie guide </li><li>Coffee and/or Tea</li><li>Alcoholic Beverages</li></ul>,,"<ul><li>Wheelchair accessible</li><li>Infants and small children can ride in a pram or stroller</li><li>Service animals allowed</li><li>Public transportation options are available nearby</li><li>Specialized infant seats are available</li><li>Transportation options are wheelchair accessible</li><li>All areas and surfaces are wheelchair accessible</li><li>Suitable for all physical fitness levels</li><li>Please let us know in advance for any dietary restrictions and we will do our best to accommodate your needs. </li><li>Please note that public tours allow a maximum of 8 persons per group. However, if you are a group of more than 8 travelers, please contact us and we will provide more spots for the tour. </li><li>Please note that a minimum number of participants for the tour is two.</li><li>Please let us know if you have any dietary restrictions and we will do our best to accommodate your wishes.</li></ul>",84.74,0,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/flavour-of-slovenia-very-small-group-food-tour-in-ljubljana-0.jpg,marcus@visit.network
1002366,Historic Ljubljana Tour With Ljubljana Castle Included,"This tour is definitely different for many reasons: 
- it is run by locals and locals only. We are not only licensed tour guides but have also lived in Ljubljana for decades and know the city like our own pocket. 
- most of the guides have high formal education, and are glad to explain more also about economy, art, politics, contemporary social issues and how people of Slovenia live today.
- the tour is a private tour. Which means we dedicate our time and knowledge to you and to you only. It also means you do not have to share the attention and squeeze with 30 other tourists, which often happens at ""free"" or other non-private tours.
- we are aware of negative impacts of tourism on local environment. We will always present you locally made products and not products of multinational companies and will introduce you to sustainable tourism practices in Ljubljana.
- the tour can be customized.
- we will not bore you with numbers and years of every laid brick. The tour is also fun :). ",tours,https://visitslovenia.com/tours/historic-ljubljana-tour-with-ljubljana-castle-included/,,Cable Car Tours|Cultural Tours|Half-day Tours|Historical Tours in Slovenia|Private and Luxury|Private Sightseeing Tours|Trolley Tours|Walking Tours,https://www.viator.com/tours/Ljubljana/Walking-tour-of-Ljubljana-and-Ljubljana-Castle-with-a-local/d5257-179983P3,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span></span></div>",<ul><li>Castle funicular ticket and castle ticket with the viewing tower included</li><li>All Fees and Taxes</li></ul>,,<ul><li>Specialized infant seats are available</li><li>Service animals allowed</li><li>Public transportation options are available nearby</li><li>Infants and small children can ride in a pram or stroller</li><li>Transportation options are wheelchair accessible</li><li>Suitable for all physical fitness levels</li><li>Wheelchair accessible</li></ul>,96.3,5,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/historic-ljubljana-tour-with-ljubljana-castle-included-0.jpg,marcus@visit.network
1002367,E-bike Tour Škofja Loka,"The Skofja Loka town is a starting point for many trips to wonderful hidden spots, old customs, kind-hearted people, and culinary adventures. Cycling around those places, though, brings another level of experience, riding through secluded villages and mysterious forests.",tours,https://visitslovenia.com/tours/e-bike-tour-%c5%a1kofja-loka/,,Adventure Tours|Day Trips|E-Bike Tours|Mountain Bike Tours|Ports of Call Tours|Shore Excursions|Small Group,https://www.viator.com/tours/Ljubljana/Medieval-Skofja-Loka-and-old-military-road/d5257-120043P1,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span></span></div>",<ul><li>Electric mountain bike and bike helmet</li><li>Professional guide</li><li>Full technical support from our team</li><li>Photo memories</li></ul>,,<ul><li>Public transportation options are available nearby</li><li>Not recommended for pregnant travelers</li><li>Not recommended for travelers with poor cardiovascular health</li><li>Suitable for all physical fitness levels</li></ul>,135.95,5,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/e-bike-tour-%c5%a1kofja-loka-0.jpg,marcus@visit.network
1002368,Ljubljana Tourist Card,"Ljubljana, its tourism offer and all kind of events can be explored very easily: The LJUBLJANA CARD offers visitors to Ljubljana numerous privileges, from free tickets to large number of museums and galleries, free travel on city buses, free tickets for sightseeing tours and many other privileges. The card, which is valid for 24, 48 or 72 hours from the time of purchase, is priced at 31, 39 and 45 €, with the special children’s rates of 18, 23 and 27 €. A network of many establishments, which offer tourist or tourism-related services and products, grants its privileges.",tours,https://visitslovenia.com/tours/ljubljana-tourist-card/,,Museum Tickets &amp; Passes|Sightseeing Passes,https://www.viator.com/tours/Ljubljana/Ljubljana-Tourist-Card/d5257-40095P16,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Ljubljana Card 48 hours</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Ljubljana Card 24 hours</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Ljubljana Card 72 hours</span></div>",<ul><li>Entrance fees to major Museums and Galleries</li><li>LPP bus transport in Ljubljana - unlimited</li><li>LPP bus transport Airport - Ljubljana - Airport</li><li>Boat ride on Ljubljanica river</li><li>Ljubljana Bike - 4 hours free rental (from april to october)</li><li>Sightseeing tour of Ljubljana</li><li>Urban - sightseeing electric train</li></ul>,,<ul><li>Infants and small children can ride in a pram or stroller</li><li>Public transportation options are available nearby</li><li>Suitable for all physical fitness levels</li></ul>,53.25,4,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/ljubljana-tourist-card-0.jpg,marcus@visit.network
1002370,City Tour Of Ljubljana,"All mayor Ljubljana sights - Prešeren square, Three Bridges, Congress Square, National Library, The New and Old Square, Ljubljanica river, open air market, Butcher's, Cobbler's Bridge etc. Optional Castle.",tours,https://visitslovenia.com/tours/city-tour-of-ljubljana/,,City Tours|Private Sightseeing Tours|Walking Tours,https://www.viator.com/tours/Ljubljana/City-Tour-of-Ljubljana/d5257-22625P1,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>All major Ljubljana sights - Prešeren square, Three Bridges, Congress Square, The New and Old Square, Ljubljanica river, open air market, Butcher's, Cobbler's Bridge etc.<br/>Duration: 2 hours</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>All major Ljubljana sights - Prešeren square, Three Bridges, Congress Square, National Library, The New and Old Square, Ljubljanica river, open air market, Butcher's, Cobbler's Bridge, Castle etc.<br/>Duration: 3 hours</span></div>",<ul><li>Local guide</li><li>Professional guide</li></ul>,,"<ul><li>Wheelchair accessible</li><li>Infants and small children can ride in a pram or stroller</li><li>Service animals allowed</li><li>Public transportation options are available nearby</li><li>Transportation options are wheelchair accessible</li><li>Suitable for all physical fitness levels</li><li>Operates in all weather conditions, please dress appropriately</li></ul>",181.27,5,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/city-tour-of-ljubljana-0.jpg,marcus@visit.network
1002371,Guided Walk And Funicular Ride To Ljubljana Castle,"In the company of a guide, you will take a walk through the historical city centre of Ljubljana, get to know the city's history, art, architecture, and way of life in the past and present through its major sights, and take a funicular ride to Ljubljana Castle.",tours,https://visitslovenia.com/tours/guided-walk-and-funicular-ride-to-ljubljana-castle/,,City Tours|Cultural Tours|Walking Tours,https://www.viator.com/tours/Ljubljana/Guided-Walk-and-Funicular-Ride-to-Ljubljana-Castle/d5257-40095P19,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span></span></div>",<ul><li>Funicular Ride to Ljubljana Castle</li><li>Local guide</li></ul>,,<ul><li>Service animals allowed</li><li>Suitable for all physical fitness levels</li><li>Public transportation options are available nearby</li><li>Infants and small children can ride in a pram or stroller</li><li>All areas and surfaces are wheelchair accessible</li><li>Transportation options are wheelchair accessible</li><li>Wheelchair accessible</li></ul>,19.58,3.9230769,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/guided-walk-and-funicular-ride-to-ljubljana-castle-0.jpg,marcus@visit.network
1002372,Ljubljana: Lake Bled Experience Small Group Half-day Tour,"Bled Castle is more than a thousand years old and one of the most spectacular castles in Slovenia, perched high above the calm waters of Lake Bled. You will be able to admire the view of Lake Bled from various vantage points of the castle. 
Pssst... we will show you some of the best viewpoints from where you can enjoy a magnificent view of Lake Bled and the island of Bled and take beautiful photos.
During your trip to Lake Bled, treat yourself to a ride on a traditional pletna boat to Bled Island, one of the top attractions in Slovenia. Pletna boats are unique on Lake Bled and are steered by a single oarsman with two long oars. After the boat ride, you will have some time to explore the small island and enjoy the breathtaking views of the surrounding area. Optionally, you can visit the Church of the Assumption of the Virgin Mary and even ring the wishing bell that has been ringing over Lake Bled since 1534.

You can also take a short walk along the shore of Lake Bled and watch the majestic swans and playful ducks swimming on the lake. Or you can relax and take a break in one of the cafes - where you should definitely try kremšnita, the traditional Bled cream cake.
",tours,https://visitslovenia.com/tours/ljubljana-lake-bled-experience-small-group-half-day-tour/,,Bus Tours|Half-day Tours|Nature and Wildlife Tours|Private and Luxury|Small Group,https://www.viator.com/tours/Ljubljana/Lake-Bled-and-Bled-Castle-Tour-from-Ljubljana/d5257-6993LAKEBLED,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span></span></div>",<ul><li>Central Ljubljana meeting point</li><li>Comfortable transport by air-conditioned minivan </li><li>Professional English-speaking guide </li></ul>,,"<ul><li>Infants and small children can ride in a pram or stroller</li><li>Public transportation options are available nearby</li><li>Specialized infant seats are available</li><li>Travelers should have at least a moderate level of physical fitness</li><li>A minimum number of participants applies. There is a possibility of cancellation after confirmation if there are not enough passengers to meet the requirements. In this case, we will offer you an alternative or a full refund.</li><li>Guests are recommended to wear comfortable shoes and clothes.</li><li>Infants are not allowed to sit on laps (we can provide child seats upon request).</li><li>No public transportation nearby</li><li>Not suitable for wheelchairs and strollers.</li><li>Please keep in mind that there are some stairs to climb on Bled Island, Bled Castle, but you would do that at a fairly slow pace.</li><li>Small group tour - up to 8 people per van.</li></ul>",82.7,4.7464113,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/ljubljana-lake-bled-experience-small-group-half-day-tour-0.jpg,marcus@visit.network
1002373,Axe Throwing Experience In Ljubljana,"We are not just experts in what we do, we are also Axeperts.

Throwing axes? Huh? 
That was our first thought too, but once you try it nothing compares to the feeling of when the axe sticks into the wood at the center of the target.

The program, which we call a Show, takes 90 minutes. Up to six players can play on each target. If you come in alone or in two, prepare to meet new people. We combine teams so that we can provide a comprehensive program and the full experience of axe throwing. 

The program is conducted under the guidance of experienced instructors, from presentation, rules and security procedures, demonstration of the right throwing, through fun competitions in various games, and a final tournament who will determine the winner. 

Later, you can celebrate the results in the social area.",tours,https://visitslovenia.com/tours/axe-throwing-experience-in-ljubljana/,,Fun &amp; Games,https://www.viator.com/tours/Ljubljana/Throwing-axes-like-a-true-lumberjack/d5257-270372P1,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span></span></div>",<ul><li>Axe</li></ul>,,<ul><li>Service animals allowed</li><li>Public transportation options are available nearby</li><li>Suitable for all physical fitness levels</li></ul>,37.39,5,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/axe-throwing-experience-in-ljubljana-0.jpg,marcus@visit.network
1002374,Transfer Ljubljana City To Lake Bled,"We provide high quality transfer services. Our drivers speak English, Ukrainian, Russian and Slovenian Languages.",tours,https://visitslovenia.com/tours/transfer-ljubljana-city-to-lake-bled/,,Airport &amp; Hotel Transfers in Slovenia|Private Drivers,https://www.viator.com/tours/Ljubljana/Transfer-Ljubljana-City-to-Lake-Bled/d5257-140578P2,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Pickup included</span></div>","<ul><li>0,5l/per person</li><li>All Fees and Taxes</li></ul>",,<ul><li>Public transportation options are available nearby</li><li>Specialized infant seats are available</li><li>Suitable for all physical fitness levels</li></ul>,130.29,0,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/transfer-ljubljana-city-to-lake-bled-0.jpg,marcus@visit.network
1002375,Piran And Portoroz Pearls Of The Slovenian Adriatic Coast Half Day Trip From Ljubljana,"Adriatic «joie de vivre»! 

Perched on a tiny piece of land stretching into the sea, friendly and overwhelmingly 

picturesque,  Piran is one of the most photogenic cities in the Mediterranean. Piran's unsurpassed charm and it is almost impossible not to fall in love with it on your first visit. 

Nearby the poetically named Port of Roses - Portoroz is the prime Slovenian coastal resort town, where you will have enough free time to experience the vibe on ""hotels stretch"" promenade.",tours,https://visitslovenia.com/tours/piran-and-portoroz-pearls-of-the-slovenian-adriatic-coast-half-day-trip-from-ljubljana/,,Bus Tours|Car Tours|City Tours|Day Trips|Half-day Tours|Historical Tours in Slovenia|Small Group,https://www.viator.com/tours/Ljubljana/Piran-and-Portoroz-Pearls-of-the-Slovenian-Adriatic-Coast-Day-Trip-from-Ljubljana/d5257-34412P3,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Piran and Portoroz @08:00</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Piran and Portoroz @14:00</span></div>",<ul><li>Transport</li><li>English speaking chauffeur guide</li><li>Piran individual walk</li></ul>,,"<ul><li>Infants are required to sit on an adult’s lap</li><li>Suitable for all physical fitness levels</li><li>At the time of booking please provide a full international mobile telephone number or accommodation telephone number where you can be reached before and on your travel date.</li><li>A minimum of 4 people per tour is required</li><li>There is a possibility of cancellation after confirmation if there are not enough passengers to meet requirements. In the event of this occurring, you will be offered an alternative or full refund</li><li>We are communicating with our clients exclusively through the point of booking, in this case TripAdvisor Interface</li></ul>",169.94,4.8235292,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/piran-and-portoroz-pearls-of-the-slovenian-adriatic-coast-half-day-trip-from-ljubljana-0.jpg,marcus@visit.network
1002376,Private Transfer From Ljubljana Airport (lju) To Bled,"Take the worry out of your arrival to Ljubljana Airport (LJU) and pre-book a private transfer to suit your group size (up to 8 people). Avoid the long lines for taxis on arrival, and travel in the comfort of a Sedan car or minivan.",tours,https://visitslovenia.com/tours/private-transfer-from-ljubljana-airport-lju-to-bled/,,Airport &amp; Hotel Transfers in Slovenia|Private Drivers,https://www.viator.com/tours/Ljubljana/Private-Transfer-from-Ljubljana-Airport-LJU-to-Bled/d5257-8653P3093,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Private Transfer 4-8 pax</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Private Transfer 1-3 pax</span></div>",<ul><li>All taxes and VAT</li><li>Meet and greet service</li><li>Any parking and/or airport tolls</li><li>Private one way transfer </li><li>Tips and gratuities</li></ul>,,"<ul><li>Specialized infant seats are available</li><li>Infants and small children can ride in a pram or stroller</li><li>Suitable for all physical fitness levels</li><li>Infants (up to 2 years old) and children (up to 6 years old) must be seated in a baby or child seat. Please ensure you select the number of infants or children travelling so that the seat can be provided at the time</li><li>Price is per person.</li><li>The driver will wait for 60 minutes after efective landing time, please contact our assistance center if you can't find the driver on arrival.</li><li>The duration of transfers are approximate, the exact duration will depend on the time of day and traffic conditions</li></ul>",102.34,0,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/private-transfer-from-ljubljana-airport-lju-to-bled-0.jpg,marcus@visit.network
1002377,Rent Electric Scooter,"If you want to explore the old town and the surrounding area in an easy, interesting and trendy way, not forgetting your coffee/beer and shopping breaks, then the XIAOMI M365 will be the perfect choice for you.

Riding e-scooter you can really feel the city and you can do that the most exciting and fun way.

Discovering Ljubljana with our electric scooters require less effort than biking or walking. 
 ",tours,https://visitslovenia.com/tours/rent-electric-scooter/,,,https://www.viator.com/tours/Ljubljana/RENT-ELECTRIC-KICK-SCOOTER/d5257-137662P6,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>No car, taxi or bus would enable you to discover uniqueness and hidden treasures of Ljubljana as fast and efficiently as e-scooter.</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>No car, taxi or bus would enable you to discover uniqueness and hidden treasures of Ljubljana as fast and efficiently as e-scooter.</span></div>",<ul><li>Lock</li><li>Map of Ljubljana</li><li>Power charger</li><li>In winter (optional): gloves and an additional layer of clothing</li><li>Bottled water</li><li>Helmet</li></ul>,,<ul><li>Public transportation options are available nearby</li><li>Not recommended for pregnant travelers</li><li>Suitable for all physical fitness levels</li></ul>,28.49,5,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/rent-electric-scooter-0.jpg,marcus@visit.network
1002378,Lipica Stud Farm And Piran Tour From Ljubljana,"Today's adventure presents a choice between two of Slovenia's treasures and a visit of Piran the coastal treasure of Slovenia. Opt for a visit to the Škocjan Caves, a UNESCO World Heritage site, where you'll be awed by the natural artistry of the underground, OR choose to visit the historic Lipica Stud Farm, the birthplace of the elegant Lipizzaner horses, established over 400 years ago.
After your underground exploration or equestrian encounter, the trip continues to Piran. This enchanting coastal town, once a Venetian port, is a mosaic of narrow streets and sunlit squares, set against the sparkling backdrop of the Adriatic Sea. Stroll along the marina, enjoy the pleasant Mediterranean climate, and perhaps, relive a Venetian love story in this picturesque setting.
This day promises an unforgettable blend of natural or cultural heritage followed by coastal charm, offering a unique slice of Slovenian beauty tailored to your preference.",tours,https://visitslovenia.com/tours/lipica-stud-farm-and-piran-tour-from-ljubljana/,,Bus Tours|Car Tours|City Tours|Day Trips|Full-day Tours|Small Group,https://www.viator.com/tours/Ljubljana/Portoroz-and-Piran-Tour-from-Ljubljana/d5257-3312LJ_POR,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Shared Tour: Book your Shared Group Tour to Lipica and Slovenian Coast from Ljubljana</span></div><div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span>Shared Tour Option: Book your Shared Group Tour to Lipica and Slovenian Coast from Ljubljana</span></div>",<ul><li>Pick up and drop of service in central Ljubljana</li><li>Tax</li><li>Organization</li><li>Air-conditioned vehicle</li><li>English Speaking Driver/Guide</li><li>Sightseeing tour of Piran</li></ul>,,"<ul><li>Public transportation options are available nearby</li><li>Specialized infant seats are available</li><li>Suitable for all physical fitness levels</li><li>Minimum numbers apply. There is a possibility of cancellation after confirmation if there is not enough passengers to meet requirements. In the event of this occurring, you will be offered an alternative or full refund.</li><li>In case you fail to provide us with a desired meeting point up until 24h before departure, your meeting point will be the City hotel (Dalmatinova 15, 1000 Ljubljana)</li></ul>",112.16,4.44,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/lipica-stud-farm-and-piran-tour-from-ljubljana-0.jpg,marcus@visit.network
1002379,Vipava Valley Wine Express Tour From Ljubljana,"Embark on a wine lover's journey in the enchanting Vipava Valley. Nestled amidst the picturesque Karst landscapes where Mediteran air meets the cold Alpine slopes, this region is renowned for its rich winemaking tradition and stunning natural beauty.

Our wine express visits Italian winemakers at their home estate and offers the opportunity to savor the finest wines and food delicacies. Sustainability and purity are the two words that best describe this tour.",tours,https://visitslovenia.com/tours/vipava-valley-wine-express-tour-from-ljubljana/,,Bus Tours|Car Tours|Cultural Tours|Day Trips|Food &amp; Drink|Half-day Tours|Historical Tours in Slovenia|Small Group|Spring Break|Wine Tastings|Wine Tours,https://www.viator.com/tours/Ljubljana/From-Ljubljana-Vipava-Valley-Wine-Express-Tour/d5257-3312P68,"For a full refund, cancel at least 24 hours before the scheduled departure time.","<div class=""d-flex d-md-inline-flex align-items-center mr-md-4 pb-2 pt-2""><span></span></div>",<ul><li>Organization and tax</li><li>Sightseeing tour of Vipava Valley</li><li>Private English-speaking driver/guide</li><li>Private transportation</li><li>6 wine samples with appertizers</li></ul>,,<ul><li>Not recommended for travelers with spinal injuries</li><li>Not recommended for pregnant travelers</li><li>Not recommended for travelers with poor cardiovascular health</li><li>Suitable for all physical fitness levels</li></ul>,112.16,4.5,SILJU,"For a full refund, cancel at least 24 hours before the scheduled departure time.",Ljubljana,https://visitslovenia.b-cdn.net/wp-content/uploads/tours/slovenian-highlights-lake-bled-postojna-cave-predjama-castle-from-ljubljana-0.jpg,
